company,year,month,period,sentiment_score,revenue_growth,esg_score,employee_rating,market_share,media_mentions,customer_satisfaction,reputation_score,event_note,date,text,market_noise,category,clean_text,kmeans_cluster,hierarchical_cluster
HCL_HIGH,2022,Sep,2022-09,0.296,0.1308,81.24,3.78,21.62,307,4.1,0.97123,Large deal wins — $8.1B TCV in H1,2022-09-01,TCS performance in September 2022 with reputation score 0.7471 showing stable (HCL_HIGH),-0.044,General,tcs performance september 2022 reputation score 07471 showing stable hclhigh,3,2
WIPRO_MED,2022,Oct,2022-10,0.0,0.133,82.18,4.1,21.8,272,3.87,0.743,,2022-10-01,TCS performance in October 2022 with reputation score 0.743 showing volatile (WIPRO_MED),0.008,General,tcs performance october 2022 reputation score 0743 showing volatile wipromed,1,0
TCS,2022,Oct,2022-10,0.0,0.133,82.18,4.1,21.8,272,3.87,0.743,,2022-10-01,TCS performance in October 2022 with reputation score 0.743 showing volatile,0.008,General,tcs performance october 2022 reputation score 0743 showing volatile,1,0
Infosys,2022,Oct,2022-10,0.0,0.133,82.18,4.1,21.8,272,3.87,0.743,,2022-10-01,TCS performance in October 2022 with reputation score 0.743 showing volatile,0.008,General,tcs performance october 2022 reputation score 0743 showing volatile,1,0
INFOSYS_LOW,2022,Oct,2022-10,0.0,0.133,82.18,4.1,21.8,272,3.87,0.5201,,2022-10-01,TCS performance in October 2022 with reputation score 0.743 showing volatile (INFOSYS_LOW),0.008,General,tcs performance october 2022 reputation score 0743 showing volatile infosyslow,1,0
HCL_HIGH,2022,Oct,2022-10,0.0,0.133,82.18,4.1,21.8,272,3.87,0.9659,,2022-10-01,TCS performance in October 2022 with reputation score 0.743 showing volatile (HCL_HIGH),0.008,General,tcs performance october 2022 reputation score 0743 showing volatile hclhigh,1,0
TCS,2022,Nov,2022-11,0.5106,0.1282,81.62,3.81,21.56,359,3.94,0.7235,,2022-11-01,TCS performance in November 2022 with reputation score 0.7235 showing strong,0.003,General,tcs performance november 2022 reputation score 07235 showing strong,2,0
INFOSYS_LOW,2022,Nov,2022-11,0.5106,0.1282,81.62,3.81,21.56,359,3.94,0.50645,,2022-11-01,TCS performance in November 2022 with reputation score 0.7235 showing strong (INFOSYS_LOW),0.003,General,tcs performance november 2022 reputation score 07235 showing strong infosyslow,2,0
HCL_HIGH,2022,Nov,2022-11,0.5106,0.1282,81.62,3.81,21.56,359,3.94,0.94055,,2022-11-01,TCS performance in November 2022 with reputation score 0.7235 showing strong (HCL_HIGH),0.003,General,tcs performance november 2022 reputation score 07235 showing strong hclhigh,2,0
Infosys,2022,Nov,2022-11,0.5106,0.1282,81.62,3.81,21.56,359,3.94,0.7235,,2022-11-01,TCS performance in November 2022 with reputation score 0.7235 showing strong,0.003,General,tcs performance november 2022 reputation score 07235 showing strong,2,0
WIPRO_MED,2022,Nov,2022-11,0.5106,0.1282,81.62,3.81,21.56,359,3.94,0.7235,,2022-11-01,TCS performance in November 2022 with reputation score 0.7235 showing strong (WIPRO_MED),0.003,General,tcs performance november 2022 reputation score 07235 showing strong wipromed,2,0
TCS,2022,Dec,2022-12,0.5106,0.1256,79.38,3.78,21.82,344,4.26,0.7281,,2022-12-01,TCS performance in December 2022 with reputation score 0.7281 showing strong,-0.057,General,tcs performance december 2022 reputation score 07281 showing strong,1,3
Infosys,2022,Dec,2022-12,0.5106,0.1256,79.38,3.78,21.82,344,4.26,0.7281,,2022-12-01,TCS performance in December 2022 with reputation score 0.7281 showing strong,-0.057,General,tcs performance december 2022 reputation score 07281 showing strong,1,3
HCL_HIGH,2022,Dec,2022-12,0.5106,0.1256,79.38,3.78,21.82,344,4.26,0.94653,,2022-12-01,TCS performance in December 2022 with reputation score 0.7281 showing strong (HCL_HIGH),-0.057,General,tcs performance december 2022 reputation score 07281 showing strong hclhigh,1,3
WIPRO_MED,2022,Dec,2022-12,0.5106,0.1256,79.38,3.78,21.82,344,4.26,0.7281,,2022-12-01,TCS performance in December 2022 with reputation score 0.7281 showing strong (WIPRO_MED),-0.057,General,tcs performance december 2022 reputation score 07281 showing strong wipromed,1,3
INFOSYS_LOW,2022,Dec,2022-12,0.5106,0.1256,79.38,3.78,21.82,344,4.26,0.50967,,2022-12-01,TCS performance in December 2022 with reputation score 0.7281 showing strong (INFOSYS_LOW),-0.057,General,tcs performance december 2022 reputation score 07281 showing strong infosyslow,1,3
HCL_HIGH,2023,Jan,2023-01,0.0,0.1215,81.97,4.18,21.83,429,4.46,0.99138,,2023-01-01,TCS performance in January 2023 with reputation score 0.7626 showing moderate (HCL_HIGH),0.018,General,tcs performance january 2023 reputation score 07626 showing moderate hclhigh,0,1
WIPRO_MED,2023,Jan,2023-01,0.0,0.1215,81.97,4.18,21.83,429,4.46,0.7626,,2023-01-01,TCS performance in January 2023 with reputation score 0.7626 showing moderate (WIPRO_MED),0.018,General,tcs performance january 2023 reputation score 07626 showing moderate wipromed,0,1
Infosys,2023,Jan,2023-01,0.0,0.1215,81.97,4.18,21.83,429,4.46,0.7626,,2023-01-01,TCS performance in January 2023 with reputation score 0.7626 showing moderate,0.018,General,tcs performance january 2023 reputation score 07626 showing moderate,0,1
TCS,2023,Jan,2023-01,0.0,0.1215,81.97,4.18,21.83,429,4.46,0.7626,,2023-01-01,TCS performance in January 2023 with reputation score 0.7626 showing moderate,0.018,General,tcs performance january 2023 reputation score 07626 showing moderate,0,1
INFOSYS_LOW,2023,Jan,2023-01,0.0,0.1215,81.97,4.18,21.83,429,4.46,0.53382,,2023-01-01,TCS performance in January 2023 with reputation score 0.7626 showing moderate (INFOSYS_LOW),0.018,General,tcs performance january 2023 reputation score 07626 showing moderate infosyslow,0,1
WIPRO_MED,2023,Feb,2023-02,0.0,0.1272,82.16,4.1,22.53,369,4.38,0.7571,,2023-02-01,TCS performance in February 2023 with reputation score 0.7571 showing volatile (WIPRO_MED),0.028,General,tcs performance february 2023 reputation score 07571 showing volatile wipromed,1,0
TCS,2023,Feb,2023-02,0.0,0.1272,82.16,4.1,22.53,369,4.38,0.7571,,2023-02-01,TCS performance in February 2023 with reputation score 0.7571 showing volatile,0.028,General,tcs performance february 2023 reputation score 07571 showing volatile,1,0
HCL_HIGH,2023,Feb,2023-02,0.0,0.1272,82.16,4.1,22.53,369,4.38,0.98423,,2023-02-01,TCS performance in February 2023 with reputation score 0.7571 showing volatile (HCL_HIGH),0.028,General,tcs performance february 2023 reputation score 07571 showing volatile hclhigh,1,0
INFOSYS_LOW,2023,Feb,2023-02,0.0,0.1272,82.16,4.1,22.53,369,4.38,0.5299699999999999,,2023-02-01,TCS performance in February 2023 with reputation score 0.7571 showing volatile (INFOSYS_LOW),0.028,General,tcs performance february 2023 reputation score 07571 showing volatile infosyslow,1,0
Infosys,2023,Feb,2023-02,0.0,0.1272,82.16,4.1,22.53,369,4.38,0.7571,,2023-02-01,TCS performance in February 2023 with reputation score 0.7571 showing volatile,0.028,General,tcs performance february 2023 reputation score 07571 showing volatile,1,0
INFOSYS_LOW,2023,Mar,2023-03,0.296,0.1235,83.76,4.22,22.19,286,4.13,0.5341,K Krithivasan appointed CEO,2023-03-01,TCS performance in March 2023 with reputation score 0.763 showing stable (INFOSYS_LOW),0.054,General,tcs performance march 2023 reputation score 0763 showing stable infosyslow,3,2
HCL_HIGH,2023,Mar,2023-03,0.296,0.1235,83.76,4.22,22.19,286,4.13,0.9919,K Krithivasan appointed CEO,2023-03-01,TCS performance in March 2023 with reputation score 0.763 showing stable (HCL_HIGH),0.054,General,tcs performance march 2023 reputation score 0763 showing stable hclhigh,3,2
Infosys,2023,Mar,2023-03,0.296,0.1235,83.76,4.22,22.19,286,4.13,0.763,K Krithivasan appointed CEO,2023-03-01,TCS performance in March 2023 with reputation score 0.763 showing stable,0.054,General,tcs performance march 2023 reputation score 0763 showing stable,3,2
WIPRO_MED,2023,Mar,2023-03,0.296,0.1235,83.76,4.22,22.19,286,4.13,0.763,K Krithivasan appointed CEO,2023-03-01,TCS performance in March 2023 with reputation score 0.763 showing stable (WIPRO_MED),0.054,General,tcs performance march 2023 reputation score 0763 showing stable wipromed,3,2
TCS,2023,Mar,2023-03,0.296,0.1235,83.76,4.22,22.19,286,4.13,0.763,K Krithivasan appointed CEO,2023-03-01,TCS performance in March 2023 with reputation score 0.763 showing stable,0.054,General,tcs performance march 2023 reputation score 0763 showing stable,3,2
Infosys,2023,Apr,2023-04,-0.296,0.1164,83.74,4.12,21.6,450,4.26,0.7479,,2023-04-01,TCS performance in April 2023 with reputation score 0.7479 showing uncertain,0.053,General,tcs performance april 2023 reputation score 07479 showing uncertain,2,3
TCS,2023,Apr,2023-04,-0.296,0.1164,83.74,4.12,21.6,450,4.26,0.7479,,2023-04-01,TCS performance in April 2023 with reputation score 0.7479 showing uncertain,0.053,General,tcs performance april 2023 reputation score 07479 showing uncertain,2,3
HCL_HIGH,2023,Apr,2023-04,-0.296,0.1164,83.74,4.12,21.6,450,4.26,0.97227,,2023-04-01,TCS performance in April 2023 with reputation score 0.7479 showing uncertain (HCL_HIGH),0.053,General,tcs performance april 2023 reputation score 07479 showing uncertain hclhigh,2,3
WIPRO_MED,2023,Apr,2023-04,-0.296,0.1164,83.74,4.12,21.6,450,4.26,0.7479,,2023-04-01,TCS performance in April 2023 with reputation score 0.7479 showing uncertain (WIPRO_MED),0.053,General,tcs performance april 2023 reputation score 07479 showing uncertain wipromed,2,3
INFOSYS_LOW,2023,Apr,2023-04,-0.296,0.1164,83.74,4.12,21.6,450,4.26,0.5235299999999999,,2023-04-01,TCS performance in April 2023 with reputation score 0.7479 showing uncertain (INFOSYS_LOW),0.053,General,tcs performance april 2023 reputation score 07479 showing uncertain infosyslow,2,3
Infosys,2023,May,2023-05,-0.296,0.1286,84.0,4.16,21.98,287,4.24,0.7654,,2023-05-01,TCS performance in May 2023 with reputation score 0.7654 showing uncertain,-0.069,General,tcs performance 2023 reputation score 07654 showing uncertain,2,3
INFOSYS_LOW,2023,May,2023-05,-0.296,0.1286,84.0,4.16,21.98,287,4.24,0.5357799999999999,,2023-05-01,TCS performance in May 2023 with reputation score 0.7654 showing uncertain (INFOSYS_LOW),-0.069,General,tcs performance 2023 reputation score 07654 showing uncertain infosyslow,2,3
HCL_HIGH,2023,May,2023-05,-0.296,0.1286,84.0,4.16,21.98,287,4.24,0.99502,,2023-05-01,TCS performance in May 2023 with reputation score 0.7654 showing uncertain (HCL_HIGH),-0.069,General,tcs performance 2023 reputation score 07654 showing uncertain hclhigh,2,3
TCS,2023,May,2023-05,-0.296,0.1286,84.0,4.16,21.98,287,4.24,0.7654,,2023-05-01,TCS performance in May 2023 with reputation score 0.7654 showing uncertain,-0.069,General,tcs performance 2023 reputation score 07654 showing uncertain,2,3
WIPRO_MED,2023,May,2023-05,-0.296,0.1286,84.0,4.16,21.98,287,4.24,0.7654,,2023-05-01,TCS performance in May 2023 with reputation score 0.7654 showing uncertain (WIPRO_MED),-0.069,General,tcs performance 2023 reputation score 07654 showing uncertain wipromed,2,3
HCL_HIGH,2023,Jun,2023-06,0.296,0.1262,81.47,3.97,22.32,416,4.27,0.9815,,2023-06-01,TCS performance in June 2023 with reputation score 0.755 showing stable (HCL_HIGH),-0.047,General,tcs performance june 2023 reputation score 0755 showing stable hclhigh,3,2
TCS,2023,Jun,2023-06,0.296,0.1262,81.47,3.97,22.32,416,4.27,0.755,,2023-06-01,TCS performance in June 2023 with reputation score 0.755 showing stable,-0.047,General,tcs performance june 2023 reputation score 0755 showing stable,1,2
Infosys,2023,Jun,2023-06,0.296,0.1262,81.47,3.97,22.32,416,4.27,0.755,,2023-06-01,TCS performance in June 2023 with reputation score 0.755 showing stable,-0.047,General,tcs performance june 2023 reputation score 0755 showing stable,1,2
WIPRO_MED,2023,Jun,2023-06,0.296,0.1262,81.47,3.97,22.32,416,4.27,0.755,,2023-06-01,TCS performance in June 2023 with reputation score 0.755 showing stable (WIPRO_MED),-0.047,General,tcs performance june 2023 reputation score 0755 showing stable wipromed,3,2
INFOSYS_LOW,2023,Jun,2023-06,0.296,0.1262,81.47,3.97,22.32,416,4.27,0.5285,,2023-06-01,TCS performance in June 2023 with reputation score 0.755 showing stable (INFOSYS_LOW),-0.047,General,tcs performance june 2023 reputation score 0755 showing stable infosyslow,3,2
Infosys,2023,Jul,2023-07,0.0,0.1262,84.13,4.04,22.03,383,4.16,0.7613,,2023-07-01,TCS performance in July 2023 with reputation score 0.7613 showing moderate,0.026,General,tcs performance july 2023 reputation score 07613 showing moderate,0,1
WIPRO_MED,2023,Jul,2023-07,0.0,0.1262,84.13,4.04,22.03,383,4.16,0.7613,,2023-07-01,TCS performance in July 2023 with reputation score 0.7613 showing moderate (WIPRO_MED),0.026,General,tcs performance july 2023 reputation score 07613 showing moderate wipromed,0,1
INFOSYS_LOW,2023,Jul,2023-07,0.0,0.1262,84.13,4.04,22.03,383,4.16,0.53291,,2023-07-01,TCS performance in July 2023 with reputation score 0.7613 showing moderate (INFOSYS_LOW),0.026,General,tcs performance july 2023 reputation score 07613 showing moderate infosyslow,0,1
HCL_HIGH,2023,Jul,2023-07,0.0,0.1262,84.13,4.04,22.03,383,4.16,0.98969,,2023-07-01,TCS performance in July 2023 with reputation score 0.7613 showing moderate (HCL_HIGH),0.026,General,tcs performance july 2023 reputation score 07613 showing moderate hclhigh,0,1
TCS,2023,Jul,2023-07,0.0,0.1262,84.13,4.04,22.03,383,4.16,0.7613,,2023-07-01,TCS performance in July 2023 with reputation score 0.7613 showing moderate,0.026,General,tcs performance july 2023 reputation score 07613 showing moderate,0,1
Infosys,2023,Aug,2023-08,-0.296,0.1248,82.43,4.25,21.73,405,4.16,0.7586,,2023-08-01,TCS performance in August 2023 with reputation score 0.7586 showing uncertain,0.026,General,tcs performance august 2023 reputation score 07586 showing uncertain,2,3
HCL_HIGH,2023,Aug,2023-08,-0.296,0.1248,82.43,4.25,21.73,405,4.16,0.98618,,2023-08-01,TCS performance in August 2023 with reputation score 0.7586 showing uncertain (HCL_HIGH),0.026,General,tcs performance august 2023 reputation score 07586 showing uncertain hclhigh,2,3
TCS,2023,Aug,2023-08,-0.296,0.1248,82.43,4.25,21.73,405,4.16,0.7586,,2023-08-01,TCS performance in August 2023 with reputation score 0.7586 showing uncertain,0.026,General,tcs performance august 2023 reputation score 07586 showing uncertain,2,3
WIPRO_MED,2023,Aug,2023-08,-0.296,0.1248,82.43,4.25,21.73,405,4.16,0.7586,,2023-08-01,TCS performance in August 2023 with reputation score 0.7586 showing uncertain (WIPRO_MED),0.026,General,tcs performance august 2023 reputation score 07586 showing uncertain wipromed,2,3
INFOSYS_LOW,2023,Aug,2023-08,-0.296,0.1248,82.43,4.25,21.73,405,4.16,0.53102,,2023-08-01,TCS performance in August 2023 with reputation score 0.7586 showing uncertain (INFOSYS_LOW),0.026,General,tcs performance august 2023 reputation score 07586 showing uncertain infosyslow,2,3
HCL_HIGH,2023,Sep,2023-09,0.0,0.1286,84.24,3.92,22.08,523,4.21,1.0,AI partnership announcements boost sentiment,2023-09-01,TCS performance in September 2023 with reputation score 0.7798 showing volatile (HCL_HIGH),0.026,General,tcs performance september 2023 reputation score 07798 showing volatile hclhigh,1,0
INFOSYS_LOW,2023,Sep,2023-09,0.0,0.1286,84.24,3.92,22.08,523,4.21,0.54586,AI partnership announcements boost sentiment,2023-09-01,TCS performance in September 2023 with reputation score 0.7798 showing volatile (INFOSYS_LOW),0.026,General,tcs performance september 2023 reputation score 07798 showing volatile infosyslow,1,0
WIPRO_MED,2023,Sep,2023-09,0.0,0.1286,84.24,3.92,22.08,523,4.21,0.7798,AI partnership announcements boost sentiment,2023-09-01,TCS performance in September 2023 with reputation score 0.7798 showing volatile (WIPRO_MED),0.026,General,tcs performance september 2023 reputation score 07798 showing volatile wipromed,1,0
Infosys,2023,Sep,2023-09,0.0,0.1286,84.24,3.92,22.08,523,4.21,0.7798,AI partnership announcements boost sentiment,2023-09-01,TCS performance in September 2023 with reputation score 0.7798 showing volatile,0.026,General,tcs performance september 2023 reputation score 07798 showing volatile,1,0
TCS,2023,Sep,2023-09,0.0,0.1286,84.24,3.92,22.08,523,4.21,0.7798,AI partnership announcements boost sentiment,2023-09-01,TCS performance in September 2023 with reputation score 0.7798 showing volatile,0.026,General,tcs performance september 2023 reputation score 07798 showing volatile,1,0
Infosys,2023,Oct,2023-10,0.0,0.1169,84.69,4.38,21.89,384,4.35,0.7696,,2023-10-01,TCS performance in October 2023 with reputation score 0.7696 showing moderate,0.193,General,tcs performance october 2023 reputation score 07696 showing moderate,0,1
HCL_HIGH,2023,Oct,2023-10,0.0,0.1169,84.69,4.38,21.89,384,4.35,1.0,,2023-10-01,TCS performance in October 2023 with reputation score 0.7696 showing moderate (HCL_HIGH),0.193,General,tcs performance october 2023 reputation score 07696 showing moderate hclhigh,0,1
INFOSYS_LOW,2023,Oct,2023-10,0.0,0.1169,84.69,4.38,21.89,384,4.35,0.53872,,2023-10-01,TCS performance in October 2023 with reputation score 0.7696 showing moderate (INFOSYS_LOW),0.193,General,tcs performance october 2023 reputation score 07696 showing moderate infosyslow,0,1
WIPRO_MED,2023,Oct,2023-10,0.0,0.1169,84.69,4.38,21.89,384,4.35,0.7696,,2023-10-01,TCS performance in October 2023 with reputation score 0.7696 showing moderate (WIPRO_MED),0.193,General,tcs performance october 2023 reputation score 07696 showing moderate wipromed,0,1
TCS,2023,Oct,2023-10,0.0,0.1169,84.69,4.38,21.89,384,4.35,0.7696,,2023-10-01,TCS performance in October 2023 with reputation score 0.7696 showing moderate,0.193,General,tcs performance october 2023 reputation score 07696 showing moderate,0,1
WIPRO_MED,2023,Nov,2023-11,0.0,0.1138,82.5,4.07,21.6,346,4.1,0.7452,,2023-11-01,TCS performance in November 2023 with reputation score 0.7452 showing volatile (WIPRO_MED),0.029,General,tcs performance november 2023 reputation score 07452 showing volatile wipromed,1,0
INFOSYS_LOW,2023,Nov,2023-11,0.0,0.1138,82.5,4.07,21.6,346,4.1,0.52164,,2023-11-01,TCS performance in November 2023 with reputation score 0.7452 showing volatile (INFOSYS_LOW),0.029,General,tcs performance november 2023 reputation score 07452 showing volatile infosyslow,1,0
HCL_HIGH,2023,Nov,2023-11,0.0,0.1138,82.5,4.07,21.6,346,4.1,0.96876,,2023-11-01,TCS performance in November 2023 with reputation score 0.7452 showing volatile (HCL_HIGH),0.029,General,tcs performance november 2023 reputation score 07452 showing volatile hclhigh,1,0
Infosys,2023,Nov,2023-11,0.0,0.1138,82.5,4.07,21.6,346,4.1,0.7452,,2023-11-01,TCS performance in November 2023 with reputation score 0.7452 showing volatile,0.029,General,tcs performance november 2023 reputation score 07452 showing volatile,1,0
TCS,2023,Nov,2023-11,0.0,0.1138,82.5,4.07,21.6,346,4.1,0.7452,,2023-11-01,TCS performance in November 2023 with reputation score 0.7452 showing volatile,0.029,General,tcs performance november 2023 reputation score 07452 showing volatile,1,0
WIPRO_MED,2023,Dec,2023-12,0.5106,0.1227,83.28,4.29,21.7,498,4.18,0.7584,,2023-12-01,TCS performance in December 2023 with reputation score 0.7584 showing strong (WIPRO_MED),0.057,General,tcs performance december 2023 reputation score 07584 showing strong wipromed,1,0
TCS,2023,Dec,2023-12,0.5106,0.1227,83.28,4.29,21.7,498,4.18,0.7584,,2023-12-01,TCS performance in December 2023 with reputation score 0.7584 showing strong,0.057,General,tcs performance december 2023 reputation score 07584 showing strong,1,0
INFOSYS_LOW,2023,Dec,2023-12,0.5106,0.1227,83.28,4.29,21.7,498,4.18,0.5308799999999999,,2023-12-01,TCS performance in December 2023 with reputation score 0.7584 showing strong (INFOSYS_LOW),0.057,General,tcs performance december 2023 reputation score 07584 showing strong infosyslow,1,0
HCL_HIGH,2023,Dec,2023-12,0.5106,0.1227,83.28,4.29,21.7,498,4.18,0.98592,,2023-12-01,TCS performance in December 2023 with reputation score 0.7584 showing strong (HCL_HIGH),0.057,General,tcs performance december 2023 reputation score 07584 showing strong hclhigh,1,0
Infosys,2023,Dec,2023-12,0.5106,0.1227,83.28,4.29,21.7,498,4.18,0.7584,,2023-12-01,TCS performance in December 2023 with reputation score 0.7584 showing strong,0.057,General,tcs performance december 2023 reputation score 07584 showing strong,1,0
